Epoch,Mode,Learning Rate,Accuracy,Loss,Sparsity,Info
18.0,train,0.001,66.52,0.847,0.9,
18.0,val,,62.0,0.975,0.9,
19.0,train,0.001,67.6,0.834,0.9,
19.0,val,,62.8,0.978,0.9,
20.0,train,0.001,66.6,0.83,0.9,
20.0,val,,62.8,0.981,0.9,
,info,,,,,"2024-11-14 01:44:13,948 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:44:16,317 - root - INFO -"
,info,,,,,"2024-11-14 01:44:16,317 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:44:16,317 - root - INFO - Sparsity range: 0.9 -> 0.95"
0.0,val,,62.8,0.981,0.9,
,info,,,,,"2024-11-14 01:44:16,596 - root - INFO -"
1.0,train,0.001,66.8,0.846,0.926,
1.0,val,,42.4,2.418,0.926,
2.0,train,0.001,50.68,1.344,0.943,
2.0,val,,27.6,2.041,0.943,
3.0,train,0.001,49.04,1.268,0.949,
3.0,val,,40.2,1.499,0.949,
4.0,train,0.001,47.92,1.278,0.95,
4.0,val,,47.2,1.284,0.95,
5.0,train,0.001,52.04,1.206,0.95,
5.0,val,,51.0,1.226,0.95,
6.0,train,0.001,54.24,1.164,0.95,
6.0,val,,52.2,1.208,0.95,
7.0,train,0.001,54.96,1.138,0.95,
7.0,val,,52.6,1.186,0.95,
8.0,train,0.001,56.0,1.113,0.95,
8.0,val,,52.8,1.176,0.95,
9.0,train,0.001,57.16,1.096,0.95,
9.0,val,,54.0,1.17,0.95,
10.0,train,0.001,57.32,1.099,0.95,
10.0,val,,53.6,1.162,0.95,
11.0,train,0.001,56.12,1.085,0.95,
11.0,val,,53.8,1.152,0.95,
12.0,train,0.001,57.92,1.065,0.95,
12.0,val,,54.0,1.148,0.95,
13.0,train,0.001,58.36,1.063,0.95,
13.0,val,,54.4,1.145,0.95,
14.0,train,0.001,58.96,1.039,0.95,
14.0,val,,55.2,1.144,0.95,
15.0,train,0.001,59.96,1.025,0.95,
15.0,val,,55.4,1.133,0.95,
16.0,train,0.001,59.8,1.033,0.95,
16.0,val,,55.4,1.129,0.95,
17.0,train,0.001,60.16,1.016,0.95,
17.0,val,,56.2,1.125,0.95,
18.0,train,0.001,58.96,1.02,0.95,
18.0,val,,55.6,1.12,0.95,
19.0,train,0.001,59.56,1.009,0.95,
19.0,val,,57.0,1.119,0.95,
20.0,train,0.001,60.88,1.012,0.95,
20.0,val,,56.8,1.12,0.95,
,info,,,,,"2024-11-14 01:44:25,553 - root - INFO - ----------------"
