Epoch,Mode,Learning Rate,Accuracy,Loss,Sparsity,Info
18.0,train,0.001,69.92,0.799,0.901,
18.0,val,,66.6,0.873,0.901,
19.0,train,0.001,68.84,0.825,0.901,
19.0,val,,65.0,0.878,0.901,
20.0,train,0.001,69.88,0.819,0.901,
20.0,val,,65.4,0.859,0.901,
,info,,,,,"2024-11-14 01:19:18,009 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:19:20,366 - root - INFO -"
,info,,,,,"2024-11-14 01:19:20,366 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:19:20,366 - root - INFO - Sparsity range: 0.9 -> 0.95"
0.0,val,,65.4,0.859,0.901,
,info,,,,,"2024-11-14 01:19:20,637 - root - INFO -"
1.0,train,0.001,69.8,0.81,0.926,
1.0,val,,54.0,1.712,0.926,
2.0,train,0.001,59.6,1.073,0.943,
2.0,val,,35.6,2.245,0.943,
3.0,train,0.001,41.88,1.505,0.949,
3.0,val,,31.6,1.713,0.949,
4.0,train,0.001,41.2,1.4,0.95,
4.0,val,,44.6,1.29,0.95,
5.0,train,0.001,46.96,1.303,0.95,
5.0,val,,47.4,1.241,0.95,
6.0,train,0.001,47.68,1.286,0.95,
6.0,val,,50.8,1.207,0.95,
7.0,train,0.001,48.68,1.264,0.95,
7.0,val,,52.2,1.187,0.95,
8.0,train,0.001,50.64,1.221,0.95,
8.0,val,,54.2,1.157,0.95,
9.0,train,0.001,51.72,1.214,0.95,
9.0,val,,56.8,1.132,0.95,
10.0,train,0.001,51.72,1.201,0.95,
10.0,val,,57.6,1.108,0.95,
11.0,train,0.001,52.24,1.193,0.95,
11.0,val,,57.8,1.098,0.95,
12.0,train,0.001,54.28,1.158,0.95,
12.0,val,,58.0,1.084,0.95,
13.0,train,0.001,53.44,1.162,0.95,
13.0,val,,58.6,1.076,0.95,
14.0,train,0.001,56.0,1.128,0.95,
14.0,val,,58.6,1.067,0.95,
15.0,train,0.001,56.04,1.136,0.95,
15.0,val,,58.2,1.063,0.95,
16.0,train,0.001,56.32,1.134,0.95,
16.0,val,,59.0,1.067,0.95,
17.0,train,0.001,56.92,1.117,0.95,
17.0,val,,59.2,1.049,0.95,
18.0,train,0.001,56.28,1.11,0.95,
18.0,val,,58.2,1.04,0.95,
19.0,train,0.001,57.64,1.112,0.95,
19.0,val,,58.8,1.038,0.95,
20.0,train,0.001,56.88,1.106,0.95,
20.0,val,,58.0,1.034,0.95,
,info,,,,,"2024-11-14 01:19:29,451 - root - INFO - ----------------"
