Epoch,Mode,Learning Rate,Accuracy,Loss,Sparsity,Info
18.0,train,0.001,50.68,1.215,0.901,
18.0,val,,42.0,1.433,0.901,
19.0,train,0.001,51.16,1.214,0.901,
19.0,val,,41.0,1.431,0.901,
20.0,train,0.001,50.68,1.231,0.901,
20.0,val,,41.6,1.435,0.901,
,info,,,,,"2024-11-14 01:36:06,882 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:36:09,254 - root - INFO -"
,info,,,,,"2024-11-14 01:36:09,254 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:36:09,254 - root - INFO - Sparsity range: 0.9 -> 0.95"
0.0,val,,41.6,1.435,0.901,
,info,,,,,"2024-11-14 01:36:09,531 - root - INFO -"
1.0,train,0.001,50.16,1.22,0.926,
1.0,val,,32.6,1.579,0.926,
2.0,train,0.001,40.92,1.4,0.943,
2.0,val,,26.6,1.707,0.943,
3.0,train,0.001,37.44,1.464,0.949,
3.0,val,,30.8,1.566,0.949,
4.0,train,0.001,36.08,1.481,0.95,
4.0,val,,34.6,1.488,0.95,
5.0,train,0.001,38.6,1.458,0.95,
5.0,val,,35.6,1.468,0.95,
6.0,train,0.001,38.52,1.428,0.95,
6.0,val,,36.0,1.452,0.95,
7.0,train,0.001,40.04,1.417,0.95,
7.0,val,,35.6,1.446,0.95,
8.0,train,0.001,39.92,1.414,0.95,
8.0,val,,35.2,1.447,0.95,
9.0,train,0.001,39.56,1.427,0.95,
9.0,val,,36.0,1.444,0.95,
10.0,train,0.001,40.4,1.409,0.95,
10.0,val,,36.6,1.443,0.95,
11.0,train,0.001,40.84,1.41,0.95,
11.0,val,,36.6,1.439,0.95,
12.0,train,0.001,41.76,1.398,0.95,
12.0,val,,37.8,1.436,0.95,
13.0,train,0.001,40.64,1.399,0.95,
13.0,val,,36.8,1.432,0.95,
14.0,train,0.001,41.16,1.396,0.95,
14.0,val,,38.2,1.431,0.95,
15.0,train,0.001,41.08,1.389,0.95,
15.0,val,,36.6,1.426,0.95,
16.0,train,0.001,41.44,1.394,0.95,
16.0,val,,38.0,1.424,0.95,
17.0,train,0.001,41.92,1.397,0.95,
17.0,val,,37.8,1.43,0.95,
18.0,train,0.001,41.6,1.388,0.95,
18.0,val,,37.8,1.424,0.95,
19.0,train,0.001,43.08,1.371,0.95,
19.0,val,,38.0,1.423,0.95,
20.0,train,0.001,42.76,1.377,0.95,
20.0,val,,37.4,1.426,0.95,
,info,,,,,"2024-11-14 01:36:18,374 - root - INFO - ----------------"
