Epoch,Mode,Learning Rate,Accuracy,Loss,Sparsity,Info
16.0,val,,72.6,0.836,0.801,
17.0,train,0.001,84.52,0.407,0.801,
17.0,val,,73.0,0.817,0.801,
18.0,train,0.001,84.64,0.419,0.801,
18.0,val,,73.6,0.813,0.801,
19.0,train,0.001,85.96,0.393,0.801,
19.0,val,,74.0,0.839,0.801,
20.0,train,0.001,84.88,0.426,0.801,
20.0,val,,73.2,0.827,0.801,
,info,,,,,"2024-11-14 01:30:28,922 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:30:31,244 - root - INFO -"
,info,,,,,"2024-11-14 01:30:31,244 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:30:31,244 - root - INFO - Sparsity range: 0.8 -> 0.9"
,info,,,,,"2024-11-14 01:30:31,244 - root - INFO - we reach the upperbound and still do not get the accuracy over our target on curr task"
,info,,,,,"2024-11-14 01:30:31,244 - root - INFO - remain_num_tasks: 4"
,info,,,,,"2024-11-14 01:30:31,244 - root - INFO - ratio_allow_for_curr_task: 0.2000"
,info,,,,,"2024-11-14 01:30:33,521 - root - INFO -"
,info,,,,,"2024-11-14 01:30:33,522 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:30:33,522 - root - INFO - Sparsity range: 0.9 -> 0.95"
,info,,,,,"2024-11-14 01:30:33,522 - root - INFO - we reach the upperbound and still do not get the accuracy over our target on curr task"
,info,,,,,"2024-11-14 01:30:33,522 - root - INFO - remain_num_tasks: 4"
,info,,,,,"2024-11-14 01:30:33,522 - root - INFO - ratio_allow_for_curr_task: 0.2000"
