Epoch,Mode,Learning Rate,Accuracy,Loss,Sparsity,Info
18.0,train,0.001,80.36,0.535,0.901,
18.0,val,,80.6,0.569,0.901,
19.0,train,0.001,80.36,0.531,0.901,
19.0,val,,80.4,0.579,0.901,
20.0,train,0.001,80.0,0.54,0.901,
20.0,val,,79.6,0.581,0.901,
,info,,,,,"2024-11-14 01:24:40,841 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:24:43,199 - root - INFO -"
,info,,,,,"2024-11-14 01:24:43,199 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:24:43,199 - root - INFO - Sparsity range: 0.9 -> 0.95"
0.0,val,,79.6,0.581,0.901,
,info,,,,,"2024-11-14 01:24:43,481 - root - INFO -"
1.0,train,0.001,81.88,0.514,0.926,
1.0,val,,49.0,1.522,0.926,
2.0,train,0.001,71.32,0.771,0.943,
2.0,val,,52.0,1.453,0.943,
3.0,train,0.001,62.72,1.042,0.949,
3.0,val,,56.8,1.175,0.949,
4.0,train,0.001,67.32,0.882,0.95,
4.0,val,,68.6,0.821,0.95,
5.0,train,0.001,69.6,0.828,0.95,
5.0,val,,70.2,0.79,0.95,
6.0,train,0.001,71.76,0.785,0.95,
6.0,val,,71.4,0.769,0.95,
7.0,train,0.001,70.72,0.782,0.95,
7.0,val,,72.8,0.75,0.95,
8.0,train,0.001,73.32,0.752,0.95,
8.0,val,,74.0,0.731,0.95,
9.0,train,0.001,72.52,0.737,0.95,
9.0,val,,74.0,0.718,0.95,
10.0,train,0.001,74.84,0.715,0.95,
10.0,val,,73.6,0.697,0.95,
11.0,train,0.001,73.96,0.723,0.95,
11.0,val,,74.6,0.716,0.95,
12.0,train,0.001,74.0,0.715,0.95,
12.0,val,,74.0,0.688,0.95,
13.0,train,0.001,73.88,0.709,0.95,
13.0,val,,74.4,0.681,0.95,
14.0,train,0.001,75.44,0.685,0.95,
14.0,val,,74.6,0.674,0.95,
15.0,train,0.001,75.04,0.675,0.95,
15.0,val,,75.6,0.686,0.95,
16.0,train,0.001,75.6,0.676,0.95,
16.0,val,,75.6,0.67,0.95,
17.0,train,0.001,75.96,0.661,0.95,
17.0,val,,75.6,0.685,0.95,
18.0,train,0.001,74.96,0.679,0.95,
18.0,val,,75.0,0.66,0.95,
19.0,train,0.001,75.92,0.667,0.95,
19.0,val,,75.4,0.675,0.95,
20.0,train,0.001,75.76,0.685,0.95,
20.0,val,,75.0,0.675,0.95,
,info,,,,,"2024-11-14 01:24:52,501 - root - INFO - ----------------"
