Epoch,Mode,Learning Rate,Accuracy,Loss,Sparsity,Info
18.0,train,0.001,69.0,0.804,0.901,
18.0,val,,65.0,0.956,0.901,
19.0,train,0.001,69.8,0.787,0.901,
19.0,val,,65.0,0.944,0.901,
20.0,train,0.001,69.92,0.784,0.901,
20.0,val,,64.6,0.931,0.901,
,info,,,,,"2024-11-14 01:11:16,263 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:11:18,597 - root - INFO -"
,info,,,,,"2024-11-14 01:11:18,597 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:11:18,597 - root - INFO - Sparsity range: 0.9 -> 0.95"
0.0,val,,64.6,0.931,0.901,
,info,,,,,"2024-11-14 01:11:18,866 - root - INFO -"
1.0,train,0.001,71.72,0.756,0.926,
1.0,val,,45.0,1.524,0.926,
2.0,train,0.001,51.32,1.283,0.943,
2.0,val,,30.8,2.04,0.943,
3.0,train,0.001,42.48,1.445,0.949,
3.0,val,,31.2,1.868,0.949,
4.0,train,0.001,40.68,1.422,0.95,
4.0,val,,44.0,1.328,0.95,
5.0,train,0.001,46.32,1.305,0.95,
5.0,val,,45.8,1.301,0.95,
6.0,train,0.001,47.32,1.277,0.95,
6.0,val,,46.6,1.264,0.95,
7.0,train,0.001,48.84,1.252,0.95,
7.0,val,,47.6,1.247,0.95,
8.0,train,0.001,50.48,1.236,0.95,
8.0,val,,49.2,1.229,0.95,
9.0,train,0.001,49.08,1.23,0.95,
9.0,val,,49.6,1.219,0.95,
10.0,train,0.001,51.16,1.213,0.95,
10.0,val,,51.2,1.21,0.95,
11.0,train,0.001,50.92,1.208,0.95,
11.0,val,,51.2,1.19,0.95,
12.0,train,0.001,52.4,1.191,0.95,
12.0,val,,52.2,1.175,0.95,
13.0,train,0.001,52.44,1.182,0.95,
13.0,val,,54.2,1.17,0.95,
14.0,train,0.001,54.12,1.175,0.95,
14.0,val,,55.2,1.157,0.95,
15.0,train,0.001,53.44,1.175,0.95,
15.0,val,,55.8,1.155,0.95,
16.0,train,0.001,54.68,1.153,0.95,
16.0,val,,55.2,1.139,0.95,
17.0,train,0.001,55.32,1.131,0.95,
17.0,val,,55.8,1.137,0.95,
18.0,train,0.001,55.2,1.139,0.95,
18.0,val,,56.4,1.122,0.95,
19.0,train,0.001,55.64,1.114,0.95,
19.0,val,,56.4,1.121,0.95,
20.0,train,0.001,54.8,1.135,0.95,
20.0,val,,56.8,1.112,0.95,
,info,,,,,"2024-11-14 01:11:27,571 - root - INFO - ----------------"
